"This data table captures the point in time count for Medi-Cal persons, CalFresh persons, and dual enrollment  for Medi-Cal and CalFresh persons. The data table begins in cell A2. ",,,,,,,,,,,,
County,FIPS,County Center X,County Center Y,Consortium,Month,Date,Calendar Year,Federal Fiscal Year,State Fiscal Year,MEDS MediCal Persons,MEDS CalFresh Persons,Dual Enroll Persons in Medi-Cal and CalFresh
Ventura,US-06111,-119.0838699,34.47326,CalWIN,April,43191.0,2018.0,2018.0,2017/18,231848.0,69111.0,64766.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,April,43191.0,2018.0,2018.0,2017/18,58727.0,18767.0,16763.0
Yuba,US-06115,-121.499162,39.278915,C-IV,April,43191.0,2018.0,2018.0,2017/18,33261.0,13037.0,12531.0
Statewide,,,,,July,43282.0,2018.0,2018.0,2018/19,13220284.0,4009061.0,3746182.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,July,43282.0,2018.0,2018.0,2018/19,432470.0,103428.0,95701.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,July,43282.0,2018.0,2018.0,2018/19,329.0,121.0,118.0
Amador,US-06005,-120.238969,38.46328,C-IV,July,43282.0,2018.0,2018.0,2018/19,8211.0,2741.0,2565.0
Butte,US-06007,-121.5660076,39.723785,C-IV,July,43282.0,2018.0,2018.0,2018/19,83896.0,31270.0,29105.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,July,43282.0,2018.0,2018.0,2018/19,12189.0,4955.0,4592.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,July,43282.0,2018.0,2018.0,2018/19,10004.0,1474.0,1443.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,July,43282.0,2018.0,2018.0,2018/19,268082.0,62002.0,57499.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,July,43282.0,2018.0,2018.0,2018/19,12247.0,5025.0,4906.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,July,43282.0,2018.0,2018.0,2018/19,37919.0,11279.0,10436.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,July,43282.0,2018.0,2018.0,2018/19,485380.0,212769.0,202067.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,July,43282.0,2018.0,2018.0,2018/19,12730.0,3431.0,3313.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,July,43282.0,2018.0,2018.0,2018/19,56436.0,20001.0,18529.0
Imperial,US-06025,-115.058652,33.02615,C-IV,July,43282.0,2018.0,2018.0,2018/19,95618.0,40224.0,38866.0
Inyo,US-06027,-117.7797286,36.626,C-IV,July,43282.0,2018.0,2018.0,2018/19,5892.0,1943.0,1832.0
Kern,US-06029,-118.4426011,35.29441,C-IV,July,43282.0,2018.0,2018.0,2018/19,420094.0,156359.0,149617.0
Kings,US-06031,-119.6135104,36.138775,C-IV,July,43282.0,2018.0,2018.0,2018/19,58913.0,23349.0,22577.0
Lake,US-06033,-122.9624445,39.124455,C-IV,July,43282.0,2018.0,2018.0,2018/19,33811.0,14094.0,13004.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,July,43282.0,2018.0,2018.0,2018/19,8087.0,2919.0,2736.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,July,43282.0,2018.0,2018.0,2018/19,3944048.0,1098306.0,1025883.0
Madera,US-06039,-119.84174,37.27052,C-IV,July,43282.0,2018.0,2018.0,2018/19,71233.0,26781.0,25946.0
Marin,US-06041,-122.870429,38.068145,C-IV,July,43282.0,2018.0,2018.0,2018/19,46276.0,9956.0,9356.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,July,43282.0,2018.0,2018.0,2018/19,4954.0,1843.0,1730.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,July,43282.0,2018.0,2018.0,2018/19,43151.0,11570.0,11126.0
Merced,US-06047,-120.1246993,37.18687,C-IV,July,43282.0,2018.0,2018.0,2018/19,136101.0,52225.0,50601.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,July,43282.0,2018.0,2018.0,2018/19,3260.0,1247.0,1185.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,July,43282.0,2018.0,2018.0,2018/19,3519.0,663.0,583.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,July,43282.0,2018.0,2018.0,2018/19,190049.0,41004.0,39717.0
Napa,US-06055,-122.5128064,38.509635,C-IV,July,43282.0,2018.0,2018.0,2018/19,31991.0,5880.0,5605.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,July,43282.0,2018.0,2018.0,2018/19,26100.0,7299.0,6748.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,July,43282.0,2018.0,2018.0,2018/19,882098.0,221511.0,205553.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,July,43282.0,2018.0,2018.0,2018/19,60998.0,14868.0,12899.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,July,43282.0,2018.0,2018.0,2018/19,6341.0,2029.0,1827.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,July,43282.0,2018.0,2018.0,2018/19,836257.0,254898.0,232688.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,July,43282.0,2018.0,2018.0,2018/19,540353.0,200210.0,187072.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,July,43282.0,2018.0,2018.0,2018/19,18796.0,4606.0,4423.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,July,43282.0,2018.0,2018.0,2018/19,869472.0,340300.0,312743.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,July,43282.0,2018.0,2018.0,2018/19,884012.0,265805.0,242333.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,July,43282.0,2018.0,2018.0,2018/19,212820.0,50154.0,45702.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,July,43282.0,2018.0,2018.0,2018/19,296049.0,100293.0,96390.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,July,43282.0,2018.0,2018.0,2018/19,58826.0,16236.0,15112.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,July,43282.0,2018.0,2018.0,2018/19,145652.0,23359.0,21610.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,July,43282.0,2018.0,2018.0,2018/19,148989.0,38807.0,35997.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,July,43282.0,2018.0,2018.0,2018/19,408373.0,79947.0,76098.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,July,43282.0,2018.0,2018.0,2018/19,76889.0,24317.0,22371.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,July,43282.0,2018.0,2018.0,2018/19,64081.0,24109.0,22469.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,July,43282.0,2018.0,2018.0,2018/19,807.0,229.0,212.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,July,43282.0,2018.0,2018.0,2018/19,19020.0,6366.0,6119.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,July,43282.0,2018.0,2018.0,2018/19,119453.0,38324.0,35637.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,July,43282.0,2018.0,2018.0,2018/19,120976.0,28861.0,26742.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,July,43282.0,2018.0,2018.0,2018/19,244094.0,77897.0,74929.0
Sutter,US-06101,-121.714735,39.02038,C-IV,July,43282.0,2018.0,2018.0,2018/19,42032.0,11667.0,11252.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,July,43282.0,2018.0,2018.0,2018/19,27393.0,9108.0,8806.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,July,43282.0,2018.0,2018.0,2018/19,4796.0,1668.0,1559.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,July,43282.0,2018.0,2018.0,2018/19,255638.0,116271.0,112427.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,July,43282.0,2018.0,2018.0,2018/19,13805.0,4790.0,4504.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,July,43282.0,2018.0,2018.0,2018/19,228535.0,66950.0,62613.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,July,43282.0,2018.0,2018.0,2018/19,58022.0,18423.0,16355.0
Yuba,US-06115,-121.499162,39.278915,C-IV,July,43282.0,2018.0,2018.0,2018/19,32717.0,12900.0,12354.0
Statewide,,,,,October,43374.0,2018.0,2019.0,2018/19,13151545.0,3919261.0,3662369.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,October,43374.0,2018.0,2019.0,2018/19,431341.0,101769.0,93948.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,October,43374.0,2018.0,2019.0,2018/19,327.0,122.0,120.0
Amador,US-06005,-120.238969,38.46328,C-IV,October,43374.0,2018.0,2019.0,2018/19,8174.0,2625.0,2439.0
Butte,US-06007,-121.5660076,39.723785,C-IV,October,43374.0,2018.0,2019.0,2018/19,83662.0,31080.0,28714.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,October,43374.0,2018.0,2019.0,2018/19,12010.0,4686.0,4362.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,October,43374.0,2018.0,2019.0,2018/19,10081.0,1405.0,1370.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,October,43374.0,2018.0,2019.0,2018/19,267066.0,61137.0,56571.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,October,43374.0,2018.0,2019.0,2018/19,12020.0,4956.0,4812.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,October,43374.0,2018.0,2019.0,2018/19,37804.0,10963.0,10124.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,October,43374.0,2018.0,2019.0,2018/19,483254.0,208116.0,197412.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,October,43374.0,2018.0,2019.0,2018/19,12739.0,3275.0,3172.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,October,43374.0,2018.0,2019.0,2018/19,55969.0,20216.0,18687.0
Imperial,US-06025,-115.058652,33.02615,C-IV,October,43374.0,2018.0,2019.0,2018/19,95897.0,40179.0,38772.0
Inyo,US-06027,-117.7797286,36.626,C-IV,October,43374.0,2018.0,2019.0,2018/19,5621.0,1838.0,1710.0
Kern,US-06029,-118.4426011,35.29441,C-IV,October,43374.0,2018.0,2019.0,2018/19,416858.0,152723.0,145979.0
Kings,US-06031,-119.6135104,36.138775,C-IV,October,43374.0,2018.0,2019.0,2018/19,59207.0,22686.0,21947.0
Lake,US-06033,-122.9624445,39.124455,C-IV,October,43374.0,2018.0,2019.0,2018/19,33644.0,11410.0,10996.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,October,43374.0,2018.0,2019.0,2018/19,8129.0,2933.0,2764.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,October,43374.0,2018.0,2019.0,2018/19,3921852.0,1069942.0,1001919.0
Madera,US-06039,-119.84174,37.27052,C-IV,October,43374.0,2018.0,2019.0,2018/19,71353.0,26235.0,25410.0
Marin,US-06041,-122.870429,38.068145,C-IV,October,43374.0,2018.0,2019.0,2018/19,45552.0,9715.0,9123.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,October,43374.0,2018.0,2019.0,2018/19,4962.0,1871.0,1752.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,October,43374.0,2018.0,2019.0,2018/19,43196.0,11382.0,10956.0
Merced,US-06047,-120.1246993,37.18687,C-IV,October,43374.0,2018.0,2019.0,2018/19,134083.0,50706.0,48907.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,October,43374.0,2018.0,2019.0,2018/19,3292.0,1237.0,1182.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,October,43374.0,2018.0,2019.0,2018/19,3576.0,676.0,610.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,October,43374.0,2018.0,2019.0,2018/19,188164.0,37953.0,36580.0
Napa,US-06055,-122.5128064,38.509635,C-IV,October,43374.0,2018.0,2019.0,2018/19,31507.0,5526.0,5266.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,October,43374.0,2018.0,2019.0,2018/19,25879.0,7434.0,6839.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,October,43374.0,2018.0,2019.0,2018/19,877563.0,216446.0,200592.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,October,43374.0,2018.0,2019.0,2018/19,60449.0,14660.0,12721.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,October,43374.0,2018.0,2019.0,2018/19,6327.0,1986.0,1796.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,October,43374.0,2018.0,2019.0,2018/19,838351.0,250148.0,229029.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,October,43374.0,2018.0,2019.0,2018/19,538211.0,198541.0,185163.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,October,43374.0,2018.0,2019.0,2018/19,18738.0,4459.0,4287.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,October,43374.0,2018.0,2019.0,2018/19,864266.0,328537.0,302083.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,October,43374.0,2018.0,2019.0,2018/19,875528.0,265351.0,241340.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,October,43374.0,2018.0,2019.0,2018/19,212516.0,49234.0,44840.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,October,43374.0,2018.0,2019.0,2018/19,294924.0,98187.0,94274.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,October,43374.0,2018.0,2019.0,2018/19,57986.0,15893.0,14756.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,October,43374.0,2018.0,2019.0,2018/19,143960.0,22493.0,20780.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,October,43374.0,2018.0,2019.0,2018/19,148583.0,38881.0,35577.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,October,43374.0,2018.0,2019.0,2018/19,404642.0,77381.0,73687.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,October,43374.0,2018.0,2019.0,2018/19,76016.0,23463.0,21417.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,October,43374.0,2018.0,2019.0,2018/19,63904.0,22554.0,21293.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,October,43374.0,2018.0,2019.0,2018/19,813.0,232.0,209.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,October,43374.0,2018.0,2019.0,2018/19,18979.0,6470.0,6221.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,October,43374.0,2018.0,2019.0,2018/19,119007.0,37869.0,35150.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,October,43374.0,2018.0,2019.0,2018/19,120480.0,27945.0,25908.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,October,43374.0,2018.0,2019.0,2018/19,242942.0,75004.0,72179.0
Sutter,US-06101,-121.714735,39.02038,C-IV,October,43374.0,2018.0,2019.0,2018/19,41752.0,11364.0,10931.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,October,43374.0,2018.0,2019.0,2018/19,26973.0,9022.0,8720.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,October,43374.0,2018.0,2019.0,2018/19,4761.0,1697.0,1583.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,October,43374.0,2018.0,2019.0,2018/19,254697.0,114349.0,110337.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,October,43374.0,2018.0,2019.0,2018/19,13747.0,4829.0,4503.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,October,43374.0,2018.0,2019.0,2018/19,227773.0,66370.0,62053.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,October,43374.0,2018.0,2019.0,2018/19,58074.0,18147.0,16086.0
Yuba,US-06115,-121.499162,39.278915,C-IV,October,43374.0,2018.0,2019.0,2018/19,32364.0,12953.0,12411.0
Statewide,,,,,January,43466.0,2019.0,2019.0,2018/19,13056603.0,3842826.0,3582123.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,January,43466.0,2019.0,2019.0,2018/19,426372.0,97788.0,90125.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,January,43466.0,2019.0,2019.0,2018/19,327.0,112.0,109.0
Amador,US-06005,-120.238969,38.46328,C-IV,January,43466.0,2019.0,2019.0,2018/19,8088.0,2612.0,2373.0
Butte,US-06007,-121.5660076,39.723785,C-IV,January,43466.0,2019.0,2019.0,2018/19,83524.0,30479.0,28069.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,January,43466.0,2019.0,2019.0,2018/19,12053.0,4601.0,4306.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,January,43466.0,2019.0,2019.0,2018/19,10100.0,1429.0,1395.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,January,43466.0,2019.0,2019.0,2018/19,264009.0,58983.0,54534.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,January,43466.0,2019.0,2019.0,2018/19,11953.0,4885.0,4737.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,January,43466.0,2019.0,2019.0,2018/19,37746.0,10867.0,10039.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,January,43466.0,2019.0,2019.0,2018/19,480705.0,204647.0,193508.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,January,43466.0,2019.0,2019.0,2018/19,12740.0,3284.0,3184.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,January,43466.0,2019.0,2019.0,2018/19,56188.0,20094.0,18571.0
Imperial,US-06025,-115.058652,33.02615,C-IV,January,43466.0,2019.0,2019.0,2018/19,95067.0,41300.0,37737.0
Inyo,US-06027,-117.7797286,36.626,C-IV,January,43466.0,2019.0,2019.0,2018/19,5441.0,1848.0,1725.0
Kern,US-06029,-118.4426011,35.29441,C-IV,January,43466.0,2019.0,2019.0,2018/19,415068.0,149657.0,143157.0
Kings,US-06031,-119.6135104,36.138775,C-IV,January,43466.0,2019.0,2019.0,2018/19,59647.0,23042.0,22307.0
Lake,US-06033,-122.9624445,39.124455,C-IV,January,43466.0,2019.0,2019.0,2018/19,33367.0,11355.0,10925.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,January,43466.0,2019.0,2019.0,2018/19,8015.0,2927.0,2746.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,January,43466.0,2019.0,2019.0,2018/19,3882611.0,1061782.0,988491.0
Madera,US-06039,-119.84174,37.27052,C-IV,January,43466.0,2019.0,2019.0,2018/19,71521.0,26149.0,25386.0
Marin,US-06041,-122.870429,38.068145,C-IV,January,43466.0,2019.0,2019.0,2018/19,45235.0,9465.0,8885.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,January,43466.0,2019.0,2019.0,2018/19,4957.0,1902.0,1772.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,January,43466.0,2019.0,2019.0,2018/19,42958.0,11119.0,10713.0
Merced,US-06047,-120.1246993,37.18687,C-IV,January,43466.0,2019.0,2019.0,2018/19,133075.0,50754.0,48901.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,January,43466.0,2019.0,2019.0,2018/19,3324.0,1310.0,1218.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,January,43466.0,2019.0,2019.0,2018/19,3539.0,738.0,644.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,January,43466.0,2019.0,2019.0,2018/19,187367.0,42431.0,40947.0
Napa,US-06055,-122.5128064,38.509635,C-IV,January,43466.0,2019.0,2019.0,2018/19,31157.0,5374.0,5114.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,January,43466.0,2019.0,2019.0,2018/19,25616.0,7451.0,6883.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,January,43466.0,2019.0,2019.0,2018/19,869817.0,205071.0,189936.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,January,43466.0,2019.0,2019.0,2018/19,60190.0,14304.0,12393.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,January,43466.0,2019.0,2019.0,2018/19,6484.0,2064.0,1861.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,January,43466.0,2019.0,2019.0,2018/19,837996.0,239468.0,219174.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,January,43466.0,2019.0,2019.0,2018/19,537513.0,194587.0,181831.0
San Benito,US-06069,-121.2131455,36.5928495,C-IV,January,43466.0,2019.0,2019.0,2018/19,18686.0,4425.0,4248.0
San Bernardino,US-06071,-116.6760973,34.840011,C-IV,January,43466.0,2019.0,2019.0,2018/19,861367.0,317646.0,292358.0
San Diego,US-06073,-116.693716,33.019645,CalWIN,January,43466.0,2019.0,2019.0,2018/19,862968.0,260027.0,236058.0
San Francisco,US-06075,-122.4847727,37.759845,CalWIN,January,43466.0,2019.0,2019.0,2018/19,211334.0,47370.0,43068.0
San Joaquin,US-06077,-120.9449271,37.889845,C-IV,January,43466.0,2019.0,2019.0,2018/19,292481.0,94884.0,91055.0
San Luis Obispo,US-06079,-120.1080592,35.34633,CalWIN,January,43466.0,2019.0,2019.0,2018/19,58008.0,15755.0,14635.0
San Mateo,US-06081,-122.2406398,37.407705,CalWIN,January,43466.0,2019.0,2019.0,2018/19,142214.0,21177.0,19562.0
Santa Barbara,US-06083,-120.0351675,34.743715,CalWIN,January,43466.0,2019.0,2019.0,2018/19,149013.0,40608.0,37132.0
Santa Clara,US-06085,-121.6161794,37.18939,CalWIN,January,43466.0,2019.0,2019.0,2018/19,400518.0,73679.0,70041.0
Santa Cruz,US-06087,-122.0401593,37.06834,CalWIN,January,43466.0,2019.0,2019.0,2018/19,75177.0,23957.0,21924.0
Shasta,US-06089,-122.0883555,40.735175,C-IV,January,43466.0,2019.0,2019.0,2018/19,63644.0,21982.0,20732.0
Sierra,US-06091,-120.0617973,39.58418,C-IV,January,43466.0,2019.0,2019.0,2018/19,809.0,221.0,205.0
Siskiyou,US-06093,-122.5559892,41.5008525,C-IV,January,43466.0,2019.0,2019.0,2018/19,18907.0,6614.0,6350.0
Solano,US-06095,-121.6688337,38.2894915,CalWIN,January,43466.0,2019.0,2019.0,2018/19,118241.0,36725.0,34048.0
Sonoma,US-06097,-122.7518161,38.481733,CalWIN,January,43466.0,2019.0,2019.0,2018/19,119612.0,26510.0,24518.0
Stanislaus,US-06099,-120.8981857,37.606095,C-IV,January,43466.0,2019.0,2019.0,2018/19,241929.0,72848.0,69978.0
Sutter,US-06101,-121.714735,39.02038,C-IV,January,43466.0,2019.0,2019.0,2018/19,42149.0,11451.0,11065.0
Tehama,US-06103,-122.6595518,40.125305,C-IV,January,43466.0,2019.0,2019.0,2018/19,26916.0,8933.0,8602.0
Trinity,US-06105,-123.5069171,40.672495,C-IV,January,43466.0,2019.0,2019.0,2018/19,4770.0,1695.0,1577.0
Tulare,US-06107,-119.0889841,36.266965,CalWIN,January,43466.0,2019.0,2019.0,2018/19,253385.0,113060.0,109098.0
Tuolumne,US-06109,-120.0954221,38.03354,C-IV,January,43466.0,2019.0,2019.0,2018/19,13646.0,4616.0,4288.0
Ventura,US-06111,-119.0838699,34.47326,CalWIN,January,43466.0,2019.0,2019.0,2018/19,227314.0,63955.0,59846.0
Yolo,US-06113,-121.9008022,38.619495,CalWIN,January,43466.0,2019.0,2019.0,2018/19,57575.0,17907.0,15748.0
Yuba,US-06115,-121.499162,39.278915,C-IV,January,43466.0,2019.0,2019.0,2018/19,32170.0,12902.0,12291.0
Statewide,,,,,April,43556.0,2019.0,2019.0,2018/19,12962402.0,3730144.0,3482005.0
Alameda,US-06001,-121.7871814,37.680185,CalWIN,April,43556.0,2019.0,2019.0,2018/19,421416.0,94929.0,87489.0
Alpine,US-06003,-120.0354892,38.6301005,C-IV,April,43556.0,2019.0,2019.0,2018/19,312.0,129.0,119.0
Amador,US-06005,-120.238969,38.46328,C-IV,April,43556.0,2019.0,2019.0,2018/19,7981.0,2503.0,2290.0
Butte,US-06007,-121.5660076,39.723785,C-IV,April,43556.0,2019.0,2019.0,2018/19,82027.0,28527.0,26290.0
Calaveras,US-06009,-120.6039732,38.1711345,C-IV,April,43556.0,2019.0,2019.0,2018/19,12205.0,4536.0,4268.0
Colusa,US-06011,-122.4386143,39.169245,C-IV,April,43556.0,2019.0,2019.0,2018/19,9969.0,1404.0,1365.0
Contra Costa,US-06013,-121.717604,37.888418,CalWIN,April,43556.0,2019.0,2019.0,2018/19,264914.0,57104.0,52932.0
Del Norte,US-06015,-123.719458,41.6908155,C-IV,April,43556.0,2019.0,2019.0,2018/19,11892.0,4702.0,4565.0
El Dorado,US-06017,-120.4259625,38.78496,C-IV,April,43556.0,2019.0,2019.0,2018/19,37882.0,10684.0,9881.0
Fresno,US-06019,-120.862059,36.74633,CalWIN,April,43556.0,2019.0,2019.0,2018/19,477769.0,200174.0,189316.0
Glenn,US-06021,-122.1147288,39.591764,C-IV,April,43556.0,2019.0,2019.0,2018/19,12693.0,3171.0,3088.0
Humboldt,US-06023,-123.959972,40.73356,C-IV,April,43556.0,2019.0,2019.0,2018/19,56327.0,19931.0,18435.0
Imperial,US-06025,-115.058652,33.02615,C-IV,April,43556.0,2019.0,2019.0,2018/19,94568.0,37389.0,35893.0
Inyo,US-06027,-117.7797286,36.626,C-IV,April,43556.0,2019.0,2019.0,2018/19,5469.0,1733.0,1626.0
Kern,US-06029,-118.4426011,35.29441,C-IV,April,43556.0,2019.0,2019.0,2018/19,415895.0,147404.0,141358.0
Kings,US-06031,-119.6135104,36.138775,C-IV,April,43556.0,2019.0,2019.0,2018/19,59819.0,22662.0,21963.0
Lake,US-06033,-122.9624445,39.124455,C-IV,April,43556.0,2019.0,2019.0,2018/19,32887.0,11158.0,10722.0
Lassen,US-06035,-120.2636913,40.446085,C-IV,April,43556.0,2019.0,2019.0,2018/19,7759.0,2873.0,2691.0
Los Angeles,US-06037,-117.9879672,34.26394,LRS,April,43556.0,2019.0,2019.0,2018/19,3847023.0,1024751.0,953827.0
Madera,US-06039,-119.84174,37.27052,C-IV,April,43556.0,2019.0,2019.0,2018/19,71611.0,25767.0,25034.0
Marin,US-06041,-122.870429,38.068145,C-IV,April,43556.0,2019.0,2019.0,2018/19,45324.0,9276.0,8672.0
Mariposa,US-06043,-119.6495595,37.543615,C-IV,April,43556.0,2019.0,2019.0,2018/19,4994.0,1890.0,1790.0
Mendocino,US-06045,-123.5709822,39.380655,C-IV,April,43556.0,2019.0,2019.0,2018/19,42643.0,10898.0,10526.0
Merced,US-06047,-120.1246993,37.18687,C-IV,April,43556.0,2019.0,2019.0,2018/19,132610.0,50176.0,48266.0
Modoc,US-06049,-120.1993372,41.590546,C-IV,April,43556.0,2019.0,2019.0,2018/19,3316.0,1262.0,1198.0
Mono,US-06051,-118.7402371,38.0878955,C-IV,April,43556.0,2019.0,2019.0,2018/19,3476.0,657.0,589.0
Monterey,US-06053,-120.9044897,36.35433,C-IV,April,43556.0,2019.0,2019.0,2018/19,187666.0,41419.0,40126.0
Napa,US-06055,-122.5128064,38.509635,C-IV,April,43556.0,2019.0,2019.0,2018/19,31224.0,5353.0,5098.0
Nevada,US-06057,-120.3163119,39.266135,C-IV,April,43556.0,2019.0,2019.0,2018/19,25422.0,7378.0,6795.0
Orange,US-06059,-117.8002615,33.66707,CalWIN,April,43556.0,2019.0,2019.0,2018/19,858642.0,193953.0,179611.0
Placer,US-06061,-120.7858989,39.013999,CalWIN,April,43556.0,2019.0,2019.0,2018/19,59459.0,13782.0,11932.0
Plumas,US-06063,-121.1037321,40.0234855,C-IV,April,43556.0,2019.0,2019.0,2018/19,6536.0,2079.0,1900.0
Riverside,US-06065,-115.0250859,33.752845,C-IV,April,43556.0,2019.0,2019.0,2018/19,836212.0,231853.0,212394.0
Sacramento,US-06067,-121.1505311,38.383079,CalWIN,April,43556.0,2019.0,2019.0,2018/19,536571.0,190645.0,178370.0
