county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Napa,254.0,0.0,0.0,949.0,2.0,2.0,1203.0,2.0,2.0,663.0,2114.0,2777.0,0.0,0.0,9.0,2.0,9.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1355.0,1355.0,0.0,287084.0,586.0,287670.0,2007,JUN,2.0,2007-06-01
Nevada,309.0,0.0,0.0,956.0,0.0,0.0,1265.0,0.0,0.0,775.0,1915.0,2690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,1379.0,0.0,287161.0,0.0,287161.0,2007,JUN,2.0,2007-06-01
Orange,8557.0,101.0,0.0,21684.0,502.0,224.0,30241.0,603.0,224.0,22414.0,56095.0,78509.0,218.0,117.0,1260.0,640.0,1478.0,757.0,0.0,299.0,299.0,0.0,0.0,0.0,34503.0,34503.0,0.0,7976162.0,85260.0,8061422.0,2007,JUN,2.0,2007-06-01
Placer,932.0,15.0,0.0,2079.0,15.0,10.0,3011.0,30.0,10.0,2506.0,4864.0,7370.0,30.0,20.0,48.0,23.0,78.0,43.0,0.0,13.0,13.0,0.0,0.0,0.0,3375.0,3375.0,0.0,773350.0,4363.0,777713.0,2007,JUN,2.0,2007-06-01
Plumas,99.0,0.0,0.0,187.0,0.0,0.0,286.0,0.0,0.0,253.0,449.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,301.0,0.0,66240.0,0.0,66240.0,2007,JUN,2.0,2007-06-01
Riverside,11809.0,89.0,4.0,18863.0,300.0,76.0,30672.0,389.0,80.0,32712.0,54710.0,87422.0,268.0,96.0,973.0,339.0,1241.0,435.0,4.0,100.0,104.0,0.0,0.0,0.0,33526.0,33526.0,0.0,8863733.0,40847.0,8904580.0,2007,JUN,2.0,2007-06-01
Sacramento,16191.0,575.0,6.0,29027.0,456.0,209.0,45218.0,1031.0,215.0,42172.0,73504.0,115676.0,1424.0,886.0,1281.0,692.0,2705.0,1578.0,9.0,282.0,291.0,0.0,0.0,0.0,50561.0,50561.0,0.0,12979366.0,146504.0,13125870.0,2007,JUN,2.0,2007-06-01
San Benito,292.0,0.0,0.0,1084.0,7.0,1.0,1376.0,7.0,1.0,845.0,2463.0,3308.0,0.0,0.0,23.0,7.0,23.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1384.0,1384.0,0.0,348313.0,386.0,348699.0,2007,JUN,2.0,2007-06-01
San Bernardino,18693.0,174.0,5.0,31857.0,463.0,225.0,50550.0,637.0,230.0,51596.0,92304.0,143900.0,483.0,180.0,1409.0,525.0,1892.0,705.0,6.0,299.0,305.0,0.0,0.0,0.0,56979.0,56979.0,0.0,15080810.0,91163.0,15171973.0,2007,JUN,2.0,2007-06-01
San Diego,14630.0,226.0,4.0,19874.0,353.0,149.0,34504.0,579.0,153.0,39262.0,51552.0,90814.0,554.0,256.0,983.0,414.0,1537.0,670.0,4.0,194.0,198.0,0.0,0.0,0.0,40473.0,40473.0,0.0,9589458.0,77230.0,9666688.0,2007,JUN,2.0,2007-06-01
San Francisco,3096.0,71.0,4.0,15732.0,225.0,312.0,18828.0,296.0,316.0,7082.0,22443.0,29525.0,126.0,80.0,475.0,301.0,601.0,381.0,6.0,400.0,406.0,0.0,0.0,0.0,21110.0,21110.0,0.0,3401381.0,76391.0,3477772.0,2007,JUN,2.0,2007-06-01
San Joaquin,6103.0,7.0,0.0,14483.0,199.0,72.0,20586.0,206.0,72.0,16828.0,39335.0,56163.0,18.0,7.0,443.0,199.0,461.0,206.0,0.0,97.0,97.0,0.0,0.0,0.0,22376.0,22376.0,0.0,5901491.0,13027.0,5914518.0,2007,JUN,2.0,2007-06-01
