county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate,consortium,state_fiscal_year,ann_calfresh_hh_sfy_avg,ann_calfresh_hh_cy_avg,ann_calfresh_persons_sfy_avg,ann_calfresh_persons_cy_avg,ann_elderly,ann_children,ann_child_only_hh,ann_esl,ann_wic_calfresh_reachable,ann_calfresh_in_wic,ann_tot_pop,ann_elderly_over60,ann_children_under18,ann_tot_esl_over5,ann_tot_ssi_recipients,unemployment_pct,ann_calfresh_eligibles,federal_fiscal_year,mth_calfresh_hh,mth_calfresh_persons,mth_medical_enrollment,mth_timeliness_30d_pct,mth_timeliness_exp_pct,mth_negative_error_completed_cases,mth_negative_error_pct,mth_active_error_rate_pct,pri_est_frequency,calfresh_persons_cy_avg,calfresh_eligibles,five_yr_est_range,pri_us_census_est_pct,qtr_medical_rcv_calfresh_pct,qtr_calfresh_persons_rcv_medical,qtr_calfresh_persons_rcv_medical_pct,qtr_timeliness_exp_pct,qtr_30d_churn_reapps_pct,qtr_90d_churn_reapps_pct,qtr_30d_churn_recerts_pct,qtr_90d_churn_recerts_pct
Siskiyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,3048.0,6221.0,\N,0.968992248062,0.864583333333,8.0,0.375,0.1105,,,,,,,,,,,,,
Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,20868.0,38995.0,\N,0.982947624848,0.964205816555,2.0,0.0,0.0127,,,,,,,,,,,,,
Sonoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,17414.0,30149.0,\N,0.930753564155,0.522911051213,8.0,0.375,0.1105,,,,,,,,,,,,,
Stanislaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,38782.0,80667.0,\N,0.963894967177,0.944178628389,1.0,1.0,0.0257,,,,,,,,,,,,,
Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,5301.0,12071.0,\N,0.957264957265,0.927374301676,8.0,0.375,0.1105,,,,,,,,,,,,,
Tehama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,4138.0,8887.0,\N,0.917525773196,0.970149253731,8.0,0.375,0.1105,,,,,,,,,,,,,
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,973.0,1680.0,\N,1.0,0.780487804878,8.0,0.375,0.1105,,,,,,,,,,,,,
Tulare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,50906.0,117022.0,\N,0.882528621205,0.84262295082,4.0,0.25,0.0293,,,,,,,,,,,,,
Tuolumne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,2710.0,4773.0,\N,0.983606557377,0.977528089888,8.0,0.375,0.1105,,,,,,,,,,,,,
Ventura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,34631.0,68495.0,\N,0.977079796265,0.97,2.0,0.0,0.0739,,,,,,,,,,,,,
Yolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,10044.0,18604.0,\N,0.770864946889,0.966480446927,8.0,0.375,0.1105,,,,,,,,,,,,,
Yuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,NOV,4.0,2017-11-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,5958.0,12834.0,\N,0.984375,0.96694214876,8.0,0.375,0.1105,,,,,,,,,,,,,
California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,n/a,2017/18,,,,,,,,,,,,,,,,,,2018.0,1978933.0,4036001.0,\N,0.979509034421,0.909604054899,\N,\N,\N,,,,,,,,,,,,,
California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,n/a,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.29,3882994.0,0.934,,,,,
Alameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,56497.0,104937.0,\N,0.9852,0.9829,\N,\N,\N,,,,,,,,,,,,,
Alameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.2270274439,100088.0,0.927015411974,,,,,
Alpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,79.0,139.0,\N,1.0,1.0,\N,\N,\N,,,,,,,,,,,,,
Alpine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.410876132931,136.0,0.964539007092,,,,,
Amador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,1609.0,2915.0,\N,1.0,0.984615384615,\N,\N,\N,,,,,,,,,,,,,
Amador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.329465247039,2754.0,0.922613065327,,,,,
Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,17012.0,31060.0,\N,0.939890710383,0.944594594595,\N,\N,\N,,,,,,,,,,,,,
Butte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.351292647991,29921.0,0.932612286881,,,,,
Calaveras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,2770.0,4993.0,\N,0.972602739726,0.95652173913,\N,\N,\N,,,,,,,,,,,,,
Calaveras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.383511673152,4731.0,0.9280109847,,,,,
Colusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,682.0,1486.0,\N,0.904761904762,0.96875,\N,\N,\N,,,,,,,,,,,,,
Colusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.155791864547,1509.0,0.970418006431,,,,,
Contra Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,31436.0,62160.0,\N,0.97906755471,0.9792,\N,\N,\N,,,,,,,,,,,,,
Contra Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.218282155156,59648.0,0.927824788452,,,,,
Del Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,2602.0,5196.0,\N,1.0,0.853333333333,\N,\N,\N,,,,,,,,,,,,,
Del Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.413977622831,5106.0,0.972015990862,,,,,
El Dorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,6529.0,11339.0,\N,0.990853658537,1.0,\N,\N,\N,,,,,,,,,,,,,
El Dorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.276849031003,10814.0,0.930316586373,,,,,
Fresno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2017/18,,,,,,,,,,,,,,,,,,2018.0,89469.0,205875.0,\N,0.942323314379,0.690155440415,\N,\N,\N,,,,,,,,,,,,,
Fresno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,CalWIN,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.430164728327,211050.0,0.950688522818,,,,,
Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,1493.0,3425.0,\N,0.924050632911,0.980392156863,\N,\N,\N,,,,,,,,,,,,,
Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.267546256538,3427.0,0.974964438122,,,,,
Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,12025.0,20071.0,\N,0.984939759036,0.985446985447,\N,\N,\N,,,,,,,,,,,,,
Humboldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.335072075565,19014.0,0.926337328267,,,,,
Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,17149.0,41050.0,\N,0.972368421053,0.92750533049,\N,\N,\N,,,,,,,,,,,,,
Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.413470388104,39983.0,0.96577294686,,,,,
Inyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,1033.0,2002.0,\N,1.0,0.872340425532,\N,\N,\N,,,,,,,,,,,,,
Inyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.323197813461,1892.0,0.944583125312,,,,,
Kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,68299.0,157208.0,\N,0.980850534693,0.907870197687,\N,\N,\N,,,,,,,,,,,,,
Kern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.368439285091,154218.0,0.958757118345,,,,,
Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,10770.0,23971.0,\N,0.992947813822,0.945419103314,\N,\N,\N,,,,,,,,,,,,,
Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.394090839785,23262.0,0.9649879698,,,,,
Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,6396.0,11684.0,\N,0.90490797546,0.92050209205,\N,\N,\N,,,,,,,,,,,,,
Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.335902507126,11549.0,0.968307202146,,,,,
Lassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,1515.0,3044.0,\N,0.939759036145,0.739130434783,\N,\N,\N,,,,,,,,,,,,,
Lassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.356821771352,2937.0,0.938038965187,,,,,
Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,LRS,2017/18,,,,,,,,,,,,,,,,,,2018.0,555624.0,1097151.0,\N,0.991845493562,0.915889090346,\N,\N,\N,,,,,,,,,,,,,
Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,LRS,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.26232598145,1043671.0,0.929057786205,,,,,
Madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,11370.0,27424.0,\N,0.994117647059,0.978260869565,\N,\N,\N,,,,,,,,,,,,,
Madera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.377268974011,26957.0,0.970688848079,,,,,
Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,6007.0,9872.0,\N,0.991044776119,0.907834101382,\N,\N,\N,,,,,,,,,,,,,
Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.196114096734,9488.0,0.94756816139,,,,,
Mariposa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,1039.0,1926.0,\N,0.980392156863,0.973684210526,\N,\N,\N,,,,,,,,,,,,,
Mariposa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.367714800721,1836.0,0.937212863706,,,,,
Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,6287.0,11559.0,\N,0.939393939394,0.881028938907,\N,\N,\N,,,,,,,,,,,,,
Mendocino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.263452163667,11403.0,0.957752393751,,,,,
Merced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,23163.0,53153.0,\N,0.977207977208,0.972789115646,\N,\N,\N,,,,,,,,,,,,,
Merced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2018.0,,,,,,,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,0.37627040732,52387.0,0.969357733657,,,,,
Modoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,JAN,1.0,2018-01-01,C-IV,2017/18,,,,,,,,,,,,,,,,,,2018.0,594.0,1244.0,\N,0.972222222222,0.962962962963,\N,\N,\N,,,,,,,,,,,,,
